"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"04a6b9e2-1753-494a-a529-44482f201849";"TNW Conference 2018";"TNW Conference 2018";"";"Vr 18 mei 2018 09:00 - 18:00 uur, za 19 mei 2018 09:00 - 18:00 uur, Toelichting: Official 2018 dates are yet to be announced.";"TNW Conference";"Every year, thousands of inquisitive minds will flock to Amsterdam?s Westergasfabriek to discuss future web trends and meet the world's leading innovators in technology and design. ";"<h2>An amazing tech line-up in Amsterdam</h2> <br /> Founded and hosted annually in Amsterdam, The Next Web Conference is one of the leading events for online businesses and forward thinkers looking to discover the latest innovations in the online world. Participants have the opportunity to hear internationally renowned speakers, meet the hottest startups, learn about best business practices and help predict, discuss and invent the future.<br /> <br /> To learn more about The Next Web and to register for the conference, please visit the event&rsquo:s website.";"Fr 18 May 2018 09:00 - 18:00 hour, Sa 19 May 2018 09:00 - 18:00 hour.";"";"2.3.4";"Westergasfabriek";"AMSTERDAM";"Polonceaukade 27";"1014 DA";"52,3859370";"4,8714400";"http://thenextweb.com/conference/europe/";"https://media.ndtrc.nl/Images/04/04a6b9e2-1753-494a-a529-44482f201849/846f45eb-c188-450b-ac9a-87794ad2c985.jpg";"https://media.ndtrc.nl/Images/04/04a6b9e2-1753-494a-a529-44482f201849/846f45eb-c188-450b-ac9a-87794ad2c985.jpg";"";"";"18-05-2018,19-05-2018";"";"2017-07-19 10:47:39";
"855d5fa0-4ad5-40a6-9071-e345d077fb73";"Money20/20 Europe";"Money20/20 Europe";"";"Ma 4 juni 2018 09:00 - 18:00 uur, di 5 juni 2018 09:00 - 18:00 uur, wo 6 juni 2018 09:00 - 18:00 uur.";"Money20/20 Europe";"Money20/20 Europe is a leading conference in payments and financial innovation, focussing on connecting commerce in retail, marketing services, mobile, technology and data. It brings the world?s leading financial organisations together, providing a platform for brand building, fundraising and ? of course ? global business development. Speakers include ABN AMRO?s Dr Ebbe Negenman, Rabobank?s Pim Jansen, UL?s Amos Kater and the event?s director, Sophie Wawro: Holland FinTech?s Don Ginsel will be moderating. The event is taking place at Amsterdam RAI on 4-6 June 2018.";"";"Mo 4 June 2018 09:00 - 18:00 hour, Tu 5 June 2018 09:00 - 18:00 hour, We 6 June 2018 09:00 - 18:00 hour.";"";"2.3.4";"RAI Amsterdam";"AMSTERDAM";"Europaboulevard 22";"1078 RV";"52,3390470";"4,8911530";"https://www.money2020europe.com/amsterdam";"https://media.ndtrc.nl/Images/85/855d5fa0-4ad5-40a6-9071-e345d077fb73/54989dda-4e45-4cad-9205-1c99cd2ad91a.jpg";"https://media.ndtrc.nl/Images/85/855d5fa0-4ad5-40a6-9071-e345d077fb73/54989dda-4e45-4cad-9205-1c99cd2ad91a.jpg";"";"";"04-06-2018,05-06-2018,06-06-2018";"";"2017-07-19 16:49:45";
"0ffcc7c3-ee4a-4a50-b594-898876d023bf";"Chocoa Festival";"Chocoladeliefhebbers van alle leeftijden zijn tijdens het Chocoa Festival welkom om meer te leren over de herkomst, productie en smaak van chocolade. Het Chocoa Festial keert waarschijnlijk in 2018 weer terug naar Amsterdam.";"<h2>Festival van chocolade</h2> Het aantal verschillende smaken in goede cacao kan wel oplopen tot 700. In echt goede chocolade kun je zelfs smaken als bloemen, fruit, mineralen en noten herkennen, net als in wijn of koffie. Doe tijdens het Chocoa <strong>Festival</strong> mee met proeverijen en workshops, luister naar presentaties, ontmoet de chocolademaker en hoor het verhaal achter chocola.<br /> <br /> Bekijk de website van het <a href=&quot:http://www.chocoa.nl/nl/events/chocoa-festival/&quot: title=&quot:Chocoa Festival&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>Chocoa Festival</a> voor meer informatie. Bekijk ook ons aanbod van <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/festivals&quot: target=&quot:blank&quot:> festivals</a> in Amsterdam.";"Wo 21 februari 2018 10:00 - 18:00 uur, do 22 februari 2018 10:00 - 18:00 uur, vr 23 februari 2018 10:00 - 18:00 uur, za 24 februari 2018 10:00 - 18:00 uur, zo 25 februari 2018 10:00 - 18:00 uur.";"Chocoa Festival";"Chocoholics? dreams come true at the Chocoa Festival: a festival at Amsterdam's Beurs van Berlage that examines the origin, production and taste of quality chocolate. ";"<h2>Chocolate extravaganza</h2> Just like wine, chocolate has nuances that can be learned through serious tasting. Head to the Chocoa Festival to learn how to &lsquo:slow&rsquo: taste and learn all about the history of chocolate. Also look out for chocolate workshops organised by chocolate makers and other experts. <br /> <br /> Check the <a href=&quot:http://www.chocoa.nl/&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>Chocoa Festival website</a><a target=&quot:blank&quot:> for more information.</a>";"We 21 February 2018 10:00 - 18:00 hour, Th 22 February 2018 10:00 - 18:00 hour, Fr 23 February 2018 10:00 - 18:00 hour, Sa 24 February 2018 10:00 - 18:00 hour, Su 25 February 2018 10:00 - 18:00 hour.";"";"2.3.6";"";"AMSTERDAM";"Damrak 243";"1012 ZJ";"52,3752180";"4,8959600";"http://www.chocoa.nl/";"https://media.iamsterdam.com/ndtrc/Images/20130130/9d8537bb-36bf-4216-aa8b-5c48c04a9191.jpg,https://media.iamsterdam.com/ndtrc/Images/20130130/c6e8ef96-9d84-4deb-b01d-e665e0a3324c.jpg";"https://media.iamsterdam.com/ndtrc/Images/20130130/9d8537bb-36bf-4216-aa8b-5c48c04a9191.jpg";"";"";"24-02-2018,25-02-2018,21-02-2018,22-02-2018,23-02-2018";"";"2017-03-23 16:29:14";
"f0675c33-468d-4915-9340-07a60bb64e17";"Food Soul Festival";"Het Food Soul Festival tovert de Kromhouthal in Amsterdam-Noord om tot één groot gezellig restaurant, vol foodtrucks met gerechten in alle mogelijke geuren, kleuren en smaken.";"<h2>Van foodtrucks tot wijnbar</h2> Zo&rsquo:n achttien foodtrucks zijn een weekend lang in de Kromhouthal te vinden. In een ongedwongen sfeer geniet je van lekker eten van over de hele wereld. Daarnaast is er een wijnbar en bar met ambachtelijk gebrouwen bieren, voor de echte fijnproevers.<br /> <br /> Bekijk meer <a href=&quot:https://www.iamsterdam.com/nl/uit-in-amsterdam/uit/festivals/culinaire-festivals-en-evenementen&quot:>culinaire events in Amsterdam</a>.";"Vr 26 januari 2018 16:00 - 00:00 uur, za 27 januari 2018 12:00 - 00:00 uur, zo 28 januari 2018 12:00 - 22:00 uur, Toelichting: Data en tijd onder voorbehoud.";"Food Soul Festival";"The Food Soul Festival transforms the Kromhouthal in Amsterdam Noord into a massive restaurant, packed with mobile kitchens offering a lip-smacking range of delicious food. ";"<h2>Food and fun mix well in Amsterdam </h2> A top quality mix of mobile kitchens are expected to roll up for the weekend of culinary fun, serving up dishes from all corners of the globe. Also look out for a wine bar and another bar offering craft beers &ndash: the perfect accompaniment to all that tasty grub.<br /> <br /> Check the <a href=&quot:http://foodsoulfestival.nl/&quot: target=&quot:_blank&quot:>Food Soul Festival website</a> for more information.";"Fr 26 January 2018 16:00 - 00:00 hour, Sa 27 January 2018 12:00 - 00:00 hour, Su 28 January 2018 12:00 - 22:00 hour, Explanation: Date to be confirmed.";"";"2.3.6";"Kromhouthal";"AMSTERDAM";"Gedempt Hamerkanaal 231";"1021 KP";"52,3828340";"4,9204560";"https://www.facebook.com/events/1340384432645660/";"https://media.iamsterdam.com/ndtrc/Images/20150105/ad4bae38-f780-4bc9-8e56-8d229f75fcc4.jpg,https://media.iamsterdam.com/ndtrc/Images/20150105/8dd6dbcc-b9b4-4e28-865a-211b2763c06f.jpg,https://media.iamsterdam.com/ndtrc/Images/f0/f0675c33-468d-4915-9340-07a60bb64e17/99720007-d1b4-4f95-bdf8-79a735de9fae.jpg";"https://media.iamsterdam.com/ndtrc/Images/f0/f0675c33-468d-4915-9340-07a60bb64e17/99720007-d1b4-4f95-bdf8-79a735de9fae.jpg";"";"";"26-01-2018,27-01-2018,28-01-2018";"";"2017-03-21 16:57:44";
"cb55b10a-7ee0-4d50-b5a1-4c72f75f39db";"The Spirit of Amsterdam";"Het whiskyfestival The Spirit of Amsterdam vindt jaarlijks in het voorjaar plaats in de Zuiderkerk in Amsterdam. Deze internationale viering van whisky geeft je de kans om meer dan 450 soorten whisky uit verschillende landen te proeven. ";"<h2>Whiskyfestival: ruiken &amp: proeven</h2> Het programma van het festival is doorgaans opgedeeld in twee proefsessies. Aan het eind van de dag ben je in staat om vrienden en collega's te verbijsteren met je enorme kennis van verschillende soorten whisky, ingredi&euml:nten en afkomst door simpelweg je neus boven het glas te houden.<br /> <br /> Kijk voor meer informatie op de website van <a target=&quot:_blank&quot: href=&quot:http://www.thespiritofamsterdam.com&quot:>The Spirit of Amsterdam</a>.";"Za 3 maart 2018 13:00 - 17:00 uur, zo 4 maart 2018 19:00 - 23:00 uur, Toelichting: Data voor 2018 onder voorbehoud.";"The Spirit of Amsterdam";"The Spirit of Amsterdam is an international celebration of whisky allows fans of the amber stuff to sample more than 500 types from not only Scotland and Ireland but also the USA, Japan, India and Taiwan. It takes place at the Zuiderkerk in Amsterdam each spring.";"<h2>Whisky in Amsterdam</h2> At the <strong>Spirit of Amsterdam</strong> event you can expect to find delicious drinks and a warm atmosphere to match with tasting sessions and masterclasses led by whisky experts. There are two sessions taking place in the <a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/attractions-and-sights/overview-of-attractions/zuiderkerk&quot:>Zuiderkerk</a> (an afternoon session from 13:00 and an evening session from 19:00). Tickets only include entry to one session &ndash: which is probably for the best.<br /> <br /> Find more <a target=&quot:_blank&quot:>culinary events in Amsterdam</a>.<a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/eating-and-drinking/culinary-events-amsterdam&quot:><br /> </a>";"Sa 3 March 2018 13:00 - 17:00 hour, Su 4 March 2018 19:00 - 23:00 hour, Explanation: Dates and times for 2018 to be confirmed.";"";"2.3.6";"Zuiderkerk";"AMSTERDAM";"Zuiderkerkhof 72";"1011 WB";"52,3703160";"4,9000200";"http://www.thespiritofamsterdam.com,http://www.facebook.com/Thespiritofamsterdam";"https://media.iamsterdam.com/ndtrc/Images/20140113/1e9f84ed-c4af-4e27-a4ca-8b98b6608b8c.jpg,https://media.iamsterdam.com/ndtrc/Images/20140113/706a75c0-854a-48d6-93b8-0bb52b0466bc.jpg,https://media.iamsterdam.com/ndtrc/Images/20140113/75b693cb-c9a8-4048-ae15-47395a8fd7c7.jpg,https://media.iamsterdam.com/ndtrc/Images/20140113/d9ee2831-dec5-41d0-843f-a940b32ae318.jpg";"https://media.iamsterdam.com/ndtrc/Images/20140113/1e9f84ed-c4af-4e27-a4ca-8b98b6608b8c.jpg";"";"";"03-03-2018,04-03-2018";"";"2017-04-21 15:40:31";
"6ecc9ce2-248d-4903-b8e1-9abb6e4fddac";"Taste of Amsterdam";"Elk jaar neemt Taste of Amsterdam het Amstelpark over voor vier dagen eten, drinken en entertainment. Het park verandert  in 2018 voor de 10e keer weer in een mekka voor liefhebbers van lekker eten, met tastings, workshops, muziek en een foodmarket, kortom een festival om je vingers bij af te likken. ";"<h2> Signature dishes</h2> In 2018 is het Amstelpark een verzamelplaats van nieuwe chefs en gevestigde chefs, die de bezoeker laat genieten hun signature dishes. Tijdens Taste of Amsterdam tref je de beste chefs en keukens van Amsterdam op &eacute:&eacute:n plek aan en ben je in de gelegenheid om te proeven. Geen grote porties, maar mooie, verfijnde hapjes, om kennis te maken met de culinaire diversiteit van restaurants uit Amsterdam. Dit alles onder het genot van een goed glas wijn of een speciaal biertje en niet te vergeten de muzikale omlijsting.<br /> <br /> <h2> Niet alleen veel te proeven op Taste, maar ook veel te doen</h2> Interesse in wijn, volg dan een van de wijnproeverijen, roer je liever in de pannen, geef je ogen de kost tijdens een van de demonstraties van Nederlands bekendste chefs of volg een van de masterclasses.<br /> <br /> <h2>Praktische informatie </h2> Tickets koop je <a href=&quot:http://tasteofamsterdam.com/wat-is-taste-of-amsterdam/over-onze-tickets/tickets-bestellen.html&quot: target=&quot:blank&quot:>online</a> voor &euro:12,- (inclusief boekingskosten). Een kaartje is geldig voor &eacute:&eacute:n van de vier dagen en je mag zelf kiezen wanneer je komt. Wil je meerdere dagen langskomen, koop via <a href=&quot:http://tasteofamsterdam.com/wat-is-taste-of-amsterdam/over-onze-tickets/tickets-bestellen.html&quot: target=&quot:blank&quot:>de website</a>&nbsp:een passe-partout voor &euro:22,-.&nbsp:";"Do 31 mei 2018 t/m zo 3 juni 2018 do-zo: geopend, Toelichting: Data voor 2018 worden genoemd onder voorbehoud.";"Taste of Amsterdam";"Each year, Taste of Amsterdam takes over Amstelpark for four days of eating, drinking and entertainment. The park will become a Mecca for food lovers once again in June 2018.";"<h2>Festival for food lovers</h2> <p>Top chefs from leading restaurants in Amsterdam fashion starter-sized plates of some of their signature dishes for visitors to sample in this unbeatable al fresco feast. While eating is a fine way to pass the time, don&rsquo:t forget to drop in on a live cook-off (guests judge the winner!), workshop, kids&rsquo: activities or wine tasting. And finally, shop at the Farmers&rsquo: Market to stock up on goodies for home.<o:o:p></o:o:p></p> <p>Head to the <a href=&quot:http://en.tasteofamsterdam.com/&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>Taste of Amsterdam website</a> for more information and opening times nearer the time.<span style=&quot:font-size: 17.33px: font-family: &quot:times new roman&quot::&quot:><br /> </span></p>";"Th 31 May 2018 including Su 3 June 2018 Th -Su: Open, Explanation: Dates for 2018 to be confirmed.";"";"2.3.6";"Amstelpark";"AMSTERDAM";"Amstelpark";"1083 HZ";"52,3324330";"4,8913550";"http://tasteofamsterdam.com/,http://www.facebook.com/tasteofamsterdam";"https://media.iamsterdam.com/ndtrc/Images/6e/6ecc9ce2-248d-4903-b8e1-9abb6e4fddac/36a93077-6680-44c3-99fb-475bbd0bfa7d.jpg,https://media.iamsterdam.com/ndtrc/Images/6e/6ecc9ce2-248d-4903-b8e1-9abb6e4fddac/516c199b-909f-41b1-97b6-a594d71e3545.jpg";"https://media.iamsterdam.com/ndtrc/Images/6e/6ecc9ce2-248d-4903-b8e1-9abb6e4fddac/36a93077-6680-44c3-99fb-475bbd0bfa7d.jpg";"31-05-2018";"03-06-2018";"";"";"2017-06-06 10:50:20";
"e688e348-496e-4120-86c7-bd3643e06edd";"Amsterdam Coffee Festival";"Gek op lekkere koffie? Bezoek dan het Amsterdam Coffee Festival. Het festival vindt  in het voorjaar plaats in de Westergasfabriek.";"<h2>Koffieliefhebbers verzamelen in Amsterdam</h2> Vanuit heel Europa komen barista&rsquo:s en andere koffie-experts naar het&nbsp:<strong>Amsterdam Coffee Festival</strong>. Laat je inspireren door <strong>baristakampioenen</strong> van de beste Europese koffiebarren, ontdek de laatste trends, proef verschillende soorten koffie, urban food en lekkere cocktails, volg workshops en geniet van <strong>live muziek&nbsp:</strong>door acts uit binnen- en buitenland.<br /> <br /> Op de <a target=&quot:_blank&quot: href=&quot:http://www.amsterdamcoffeefestival.com/&quot:>Amsterdam Coffee Festival website</a> vind je het volledige programma en meer informatie.<br /> <br /> Bekijk ook onze <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/zien-en-doen/eten-en-drinken/bars-en-cafes/top-15-koffie-drinken-in-amsterdam&quot:>favoriete koffietentjes in Amsterdam</a>!";"Vr 9 maart 2018, za 10 maart 2018, zo 11 maart 2018.";"Amsterdam Coffee Festival";"If you love a good cup of joe then get ready for the Amsterdam Coffee Festival! Look out for the festival spilling the beans again at the Westergasfabriek in March.";"<h2>What&rsquo:s brewing in Amsterdam&rsquo:s coffee scene?</h2> The <strong>Amsterdam Coffee Festival</strong> typically features over 100 artisan roasters, equipment makers, gourmet food stalls and more. Some of Europe&rsquo:s best baristas look set to host workshops and tastings while Dutch and international acts will provide live music, entertainment and art. Whatever you choose to do, you're sure to end the day buzzing.<br /> <br /> Check the <a target=&quot:_blank&quot: href=&quot:http://www.amsterdamcoffeefestival.com/&quot:>Amsterdam Coffee Festival website</a> for more information and tickets.";"Fr 9 March 2018, Sa 10 March 2018, Su 11 March 2018.";"";"2.3.6";"Westergasfabriek";"AMSTERDAM";"Polonceaukade 27";"1014 DA";"52,3859370";"4,8714400";"http://www.amsterdamcoffeefestival.com";"https://media.iamsterdam.com/ndtrc/Images/20140324/183565dd-24b1-49e1-b8f6-d9d1d013b8cf.jpg,https://media.iamsterdam.com/ndtrc/Images/20140324/5c51a522-c84b-41e6-a24f-6b1d0bdab007.jpg";"https://media.iamsterdam.com/ndtrc/Images/20140324/183565dd-24b1-49e1-b8f6-d9d1d013b8cf.jpg";"";"";"09-03-2018,10-03-2018,11-03-2018";"";"2017-06-13 10:45:56";
"deac7d9f-0075-4823-8bb9-1e35380cbebf";"Restaurant Week";"Twee keer per jaar staat Amsterdam tijdens Restaurant Week in het teken van culinaire hoogstandjes in de beste restaurants, met speciale kortingsprijzen. Onder de deelnemende restaurants bevinden zich onder anderen restaurants met Michelinsterren.";"<h2>Haute cuisine in Amsterdam</h2> Net als in andere steden in Nederland, tovert Amsterdam twee keer per jaar om in een eetmekka tijdens Restaurant Week. Het idee is simpel: eet, drink en geniet. Voor een hoogstaand driegangendiner betaal je een gereduceerd tarief. Het is de perfecte gelegenheid om in een aantal van de beste restaurants in de stad te fijn proeven, tegen een speciale kortingsprijs. Zo kun je voor betaalbare prijzen toch een keer naar een sterrenrestaurant in Amsterdam! <br /> <br /> Reserveren kan vanaf een maand van tevoren (let op: reserveer op tijd, de restaurants zijn vaak snel volgeboekt!). Ga naar de website van de <a href=&quot:http://www.restaurantweek.nl/&quot: target=&quot:_blank&quot:>Nationale Restaurant Week</a> voor meer informatie en reserveringen.<br /> <br /> Bekijk voor meer culinaire tips onze <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/zien-en-doen/eten-en-drinken&quot:>Amsterdamse restaurants &amp: bars</a> pagina.";"Meerdere data: Vanaf di 8 mei 2018 t/m ma 21 mei 2018 Toelichting: Datum onder voorbehoud.";"Restaurant Week";"During the twice-yearly Amsterdam Restaurant Week the city offers up its culinary bounty to offer memorable mouthfuls at cheap, forgettable prices.";"<h2>Mean cuisine in Amsterdam</h2> Among the wealth of participating establishments are Michelin-starred restaurants, lauded celebrity dining haunts and trendy eateries. Amsterdam, like elsewhere in the country, turns into a diner's mecca twice a year for <strong>Amsterdam Restaurant Week</strong>. The idea is simple: eat, drink and be merry at no added expense. It's a great opportunity to sample some of <strong>Amsterdam's finest dining</strong> establishments by trying discounted menus that won&rsquo:t leave a nasty taste in your mouth. Snag a restaurant's signature dish and you may just leave feeling enlightened.<br /> <br /> Reservations can be made in advance from about a month before the event (note: book as quick as you can - this event sells out fast!). Check the <a target=&quot:_blank&quot: href=&quot:http://www.restaurantweek.nl/lang/en&quot:>National Restaurant Week website</a> for more information and reservations. Discover more great <a target=&quot:_blank&quot:>restaurants in Amsterdam</a><a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/eating-and-drinking/dining-out-amsterdam&quot:>.</a>";"Multiple data: from Tu 8 May 2018 to Mo 21 May 2018 Explanation: Date to be confirmed.";"";"2.3.6";"Diverse locaties";"AMSTERDAM";"Dam";"1012 JS";"52,3731270";"4,8900800";"http://www.restaurantweek.nl";"https://media.iamsterdam.com/ndtrc/Images/20140617/a0d76475-95a5-41a2-87aa-e2e9061ad51f.jpg,https://media.iamsterdam.com/ndtrc/Images/de/deac7d9f-0075-4823-8bb9-1e35380cbebf/a5b6ac61-09a9-4b7e-a2c2-8e2095bb4cd0.jpg,https://media.iamsterdam.com/ndtrc/Images/de/deac7d9f-0075-4823-8bb9-1e35380cbebf/19df3f08-c557-4c4b-9554-40ca70e52e0f.jpg";"https://media.iamsterdam.com/ndtrc/Images/de/deac7d9f-0075-4823-8bb9-1e35380cbebf/19df3f08-c557-4c4b-9554-40ca70e52e0f.jpg";"";"";"08-05-2018,09-05-2018,10-05-2018,11-05-2018,12-05-2018,13-05-2018,14-05-2018,15-05-2018,16-05-2018,17-05-2018,18-05-2018,19-05-2018,20-05-2018,21-05-2018";"";"2017-06-13 10:49:58";
"e0fc45f3-4443-426b-b574-295854014aaa";"Meibock Festival";"Na de donkere herfstbocken en zware winterbieren brengt de lente verfrissing. Traditiegetrouw presenteren brouwers hun meibocken en lentebieren in de Posthoornkerk in Amsterdam.";"<h2>Lentebierfestival</h2> Dit festival rond bockbier is een echt Luilekkerland voor kenners en liefhebbers. Bij de ingang krijg je een bierglas dat jouw glas blijft gedurende je bezoek, dus verlies hem niet uit het oog! Nadat je een biertje hebt geprobeerd, spoel je je glas om en ga je naar de volgende stand.<br /> <br /> Voorjaarsbieren zijn er tegenwoordig in allerlei smaken. Moderne varianten, gebaseerd op bijvoorbeeld de smaak van IPA's, en friszure bieren worden steeds meer gewaardeerd. En dan zijn er nog de echte uitschieters. Herinner je je nog de Imperial Maibock van vorig jaar? Of de winnaar, het door Schlenkerla gebrouwen Fastenbier? Alle bierliefhebbers verzamelen dus!";"Zo 22 april 2018 13:00 - 20:00 uur.";"Meibock Festival";"The spring sister of the Bokbier Festival held in the autumn, this deliciously beery festival celebrates meibock (spring beers) from the Netherlands and further afield, returning to Amsterdam's city centre every April.";"<h2>Spring beer festival</h2> <p>With a huge selection of glorious draught and bottled &lsquo:bock&rsquo: <strong>beer</strong> on offer, it&rsquo:s a heaven for connoisseurs and enthusiasts alike. In many ways it's back to basics, you get a special glass upon entry and this is yours for the entire visit, so take good care of it! After you've tried a beer, rinse out your glass and it's off to the next brewer's stand.<br /> <br /> </p> <p> </p> <h2>Calling all beer lovers!</h2> <p>The <strong>Meibock Festival</strong> is held at the beautiful Posthoornkerk in Amsterdam. Visit the <a target=&quot:blank&quot: href=&quot:http://www.pint.nl/noord-holland/activiteiten/festivals/meibockfestival/&quot: re_target=&quot:blank&quot:>Meibock Festival website</a> for more info.</p>";"Su 22 April 2018 13:00 - 20:00 hour.";"";"2.3.6";"Posthoornkerk";"AMSTERDAM";"Haarlemmerstraat 124-126";"1013 EX";"52,3810660";"4,8901810";"https://www.stadsherstel.nl/170/cultuuragenda/meibockfestival-2017/?id=6695";"https://media.iamsterdam.com/ndtrc/Images/e0/e0fc45f3-4443-426b-b574-295854014aaa/6a7edcfc-f13d-4d96-b738-c8450c899609.jpg,https://media.iamsterdam.com/ndtrc/Images/20140411/8f4854c0-1fdc-4915-97ac-61bfeabe2d82.jpg";"https://media.iamsterdam.com/ndtrc/Images/e0/e0fc45f3-4443-426b-b574-295854014aaa/6a7edcfc-f13d-4d96-b738-c8450c899609.jpg";"";"";"22-04-2018";"";"2017-06-13 10:51:43";
"c0116639-1e7c-48c8-a1eb-4d63a20ca301";"Sloten Bier Festival";"Lekker eten, goede muziek en heerlijk (speciaal)bier: dat is het uitgangspunt van het Sloten Bier Festival in Radion in Amsterdam. Het halfjaarlijks bierfestival, keert juni 2018 terug. ";"<h2>Ambachtelijk bier</h2> Diverse enthousiaste en gedreven brouwerijen vanuit Amsterdam en omstreken komen om hun speciale bieren te schenken. Met jouw eigen bierglas kun je alle verschillende bieren proeven en de bijbehorende verhalen horen. <br /> <br /> De entree van het Sloten Bier Festival is gratis, maar om het bier te kunnen nuttigen, is wel een bierglas nodig. Deze kun je voor een tientje kopen. Je krijgt ook vijf munten bij aanschaf van een glas, zodat je hem gelijk kan laten vullen bij &eacute:&eacute:n van de brouwers van de volgende brouwerijen. <br /> <ul>     <li>Poesiat &amp: Kater&nbsp:</li>     <li>    Mokums Mout</li>     <li>Brouwerij Kleiburg</li>     <li>Brouwerij de Blauwe IJsbeer</li>     <li>Lowlander Beer&nbsp:</li>     <li>Butcher's Tears&nbsp:</li>     <li>Brouwerij de Monnick</li> </ul> Ga voor meer informatie naar de <a target=&quot:_blank&quot: href=&quot:https://www.facebook.com/events/1376512805741311/&quot:>facebookpagina</a>.";"Zo 24 juni 2018 14:00 - 19:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Sloten Bier Festival";"Great food, good music and delicious craft beer serve as the inspiration for the Sloten Bier Festival.";"<h2>Crafted with care</h2> <strong>Sloten Bier Festival</strong> promises to be the perfect place to experience a variety of Dutch craft beers made with care by passionate microbreweries from across the country, such as Erik&rsquo:s Bier made in Diemen or Het Uiltje brewed in Haarlem. In addition to whetting their whistles, visitors can sample fare from a variety of food stalls and tap their feet to live music.<br /> <br /> Find more <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/festivals/overview-culinary-festivals-and-events&quot:>culinary festivals in Amsterdam</a>.";"Su 24 June 2018 14:00 - 19:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.3.6";"Radion Amsterdam";"AMSTERDAM";"Louwesweg 1";"1066 EA";"52,3466390";"4,8245770";"https://www.facebook.com/events/1376512805741311/";"https://media.ndtrc.nl/Images/c0/c0116639-1e7c-48c8-a1eb-4d63a20ca301/c48f1dbf-51c1-4686-a867-d8b7b6a1fefa.jpg,https://media.ndtrc.nl/Images/c0/c0116639-1e7c-48c8-a1eb-4d63a20ca301/6cf000c3-3901-4f5a-9aa9-9330b6d655a6.jpg";"https://media.ndtrc.nl/Images/c0/c0116639-1e7c-48c8-a1eb-4d63a20ca301/c48f1dbf-51c1-4686-a867-d8b7b6a1fefa.jpg";"";"";"24-06-2018";"";"2017-06-26 12:11:42";
